,RV,HAR,RF
2013-04-30,0.00015072999999999928,0.0001746311194718831,0.00012892596684798872
2013-05-31,0.00016118,0.00020508941922712823,0.000130154567278711
2013-06-30,0.0001839,0.00021697301599951185,0.00014167562873307793
2013-07-31,0.00019561999999999932,0.00021245576045100133,0.00015776101999999897
2013-08-31,0.00014666,0.00020919382050564364,0.0001322182799999994
2013-09-30,0.0001379299999999992,0.00017451024250722595,0.00010274185999999934
2013-10-31,0.00022743999999999884,0.00025952134403194066,0.00026647787999999794
2013-11-30,0.0001783499999999993,0.00018265190478669954,0.0001492781799999992
2013-12-31,8.234e-05,0.00013086496654366922,9.596214285714259e-05
2014-01-31,0.0003036299999999983,0.0003973420845316258,0.0003868717799999987
2014-02-28,0.00018706,0.00022587093298648094,0.0001987446399999988
2014-03-31,0.0002936799999999979,0.00031341139033797536,0.00016713849999999955
2014-04-30,0.0004975799999999988,0.0005434186658041991,0.0005810108599999983
2014-05-31,0.00023201999999999904,0.00025427158859362054,0.0003657390116666645
2014-06-30,0.0001058799999999993,0.00015760222112591777,0.0001266621399999998
2014-07-31,0.00026219999999999765,0.0002943140201546757,0.0002535768298774148
2014-08-31,9.693000000000001e-05,0.00017270400698731923,0.00012959077377127178
2014-09-30,0.00012247999999999906,0.00015561349687683677,0.00012949224537195738
2014-10-31,0.00021850999999999918,0.00023445351816761518,0.00015808361827866839
2014-11-30,0.00016205999999999802,0.00028345504868301693,0.0001336522204441882
2014-12-31,0.0002620499999999968,0.00021945379051902685,0.00024106048640291523
2015-01-31,0.0001953199999999979,0.00023579194496409328,0.0001411449629534802
2015-02-28,0.00014825000000000003,0.00020417720724645033,0.00013169872185892149
