,RV,HAR,RF
2008-10-31,0.0007148899999999959,0.0006934461807163213,0.0006039929737628378
2008-11-30,0.000945009999999998,0.0009690554250556761,0.001261986683033411
2008-12-31,0.00035049,0.0002860561802678429,0.00031206272046933095
2009-01-31,0.0005435399999999964,0.0004545338813526079,0.000517262583779076
2009-02-28,0.0002701899999999987,0.0002895039662068523,0.00023169251493989764
2009-03-31,0.00028149,0.00027435225054390643,0.0002319517290420552
2009-04-30,0.00021802999999999742,0.00021362339608097626,0.00022959656659188448
2009-05-31,0.00015199999999999998,0.000192339210594489,0.0001684440988856494
2009-06-30,0.00016531999999999818,0.00020616109060542768,0.0001788186552595024
2009-07-31,0.0002534799999999978,0.00024359536025890798,0.0002188551781547955
2009-08-31,0.00013575999999999996,0.000203182031507209,0.000181929050991187
2009-09-30,8.522999999999928e-05,0.00014362003528615647,0.00012121977955057785
2009-10-31,0.000212139999999998,0.0002283190405495864,0.00021234812055332327
2009-11-30,9.757999999999927e-05,0.00014742554220726055,0.00012174437923490211
2009-12-31,0.00016299999999999998,0.0001786543354516462,0.00017969289974616718
2010-01-31,0.00010492999999999997,0.00014068073546057375,0.00014010605241693925
2010-02-28,0.00013204999999999996,0.00015050207536356365,0.0002038556417599232
2010-03-31,7.427999999999996e-05,0.00012185665885813993,0.00010816488200863997
2010-04-30,0.00020764999999999995,0.0003140485091161464,0.0002852519488241779
2010-05-31,0.00020946999999999998,0.00024030659284898106,0.0002410111836976097
2010-06-30,0.00013609999999999997,0.00016346710448452204,0.0001822122482748277
2010-07-31,0.0004368599999999985,0.00035371011214905385,0.0004364117884603339
2010-08-31,0.00018803999999999916,0.00021177511685819842,0.0002201689190671751
2010-09-30,0.00016976999999999997,0.00019737958875914378,0.0001811667481786933
2010-10-31,0.00011155999999999916,0.00014925214583723395,0.00013802799387995065
2010-11-30,0.00018125999999999998,0.0001971774224950154,0.00018613956744860187
2010-12-31,0.00014690999999999996,0.00016479480879001392,0.00016700553731310974
2011-01-31,9.688999999999927e-05,0.00014117780087322313,0.0001288247641398273
2011-02-28,0.00013080999999999903,0.0001998355552460193,0.0001624936733720989
2011-03-31,0.00010967999999999883,0.00014054740314849506,0.00013953640959440497
2011-04-30,0.00010578999999999997,0.00017077455938826802,0.00013602045625755633
2011-05-31,7.903999999999998e-05,0.00012038907371745796,0.0001278080085707497
2011-06-30,0.00016134999999999834,0.0002135944799202645,0.00017697446015532876
2011-07-31,0.00024829999999999926,0.0002522497732248359,0.0002254866936351875
2011-08-31,0.00023178999999999832,0.0002413009745931334,0.00022413373531406788
2011-09-30,0.00014106999999999998,0.00020733996773426448,0.00016762263030666057
2011-10-31,0.00017631999999999801,0.000194815231779609,0.00017932540657820013
2011-11-30,0.00017875999999999998,0.0002212557313847342,0.00018588471863645344
2011-12-31,0.00025754999999999696,0.00023445002470316742,0.00022324216694212748
2012-01-31,6.541999999999997e-05,0.00011881601443821398,0.00012834823786461697
2012-02-29,7.225999999999998e-05,0.00013785461005857278,0.00012810096209051408
2012-03-31,7.681999999999997e-05,0.0001337972338377324,0.00012784350761732818
2012-04-30,0.00023532999999999717,0.00030026360527488766,0.0002281463912764717
2012-05-31,0.00016304999999999927,0.00020256210001092304,0.00018024601519098062
2012-06-30,0.00019978999999999998,0.00027168727600278525,0.00021875051557746273
2012-07-31,0.0003058999999999973,0.00027732289939191477,0.00022650648249518198
2012-08-31,0.00011323999999999997,0.00015689794856773591,0.00013844848637650358
2012-09-30,0.00010185999999999915,0.00015915094090018455,0.00013378940686980975
2012-10-31,0.00018326999999999883,0.00018820172736347976,0.0002031799738018126
2012-11-30,9.845999999999998e-05,0.0001557380794440073,0.00012655695601042474
2012-12-31,0.00015980999999999927,0.00018084204225677128,0.00018022862142343078
2013-01-31,8.537999999999997e-05,0.00012783656715917419,0.00012572760248283636
2013-02-28,0.00010698999999999996,0.0001479405354090024,0.0001338801785409641
2013-03-31,5.3079999999999966e-05,0.00010246956988397684,0.00012532638837105744
2013-04-30,0.00011055999999999997,0.0001646274496498134,0.00013457293427673582
2013-05-31,9.261999999999927e-05,0.00013543318582880394,0.00012737986525797896
2013-06-30,8.268999999999926e-05,0.00014682815937073414,0.0001255866359564178
2013-07-31,6.983999999999997e-05,0.00012014945209199004,0.00012500678839686072
2013-08-31,6.026999999999997e-05,0.00011625646138597964,0.0001248879238646905
2013-09-30,7.456999999999999e-05,0.00012051886557364855,0.0001248441628529316
2013-10-31,0.00012463999999999927,0.00015627502821323217,0.00016333793483494247
2013-11-30,7.208999999999997e-05,0.0001329323386208076,0.0001250328446701033
2013-12-31,9.625999999999808e-05,0.00014004596263504323,0.00012670947943064023
2014-01-31,0.00015668999999999926,0.00020546718787388136,0.00017682181791457466
2014-02-28,0.00011262999999999997,0.00013768266167027063,0.0001331630662046081
2014-03-31,0.00013904999999999996,0.00017568964242446113,0.0001640313187519183
2014-04-30,0.00020917999999999997,0.00023620213792496577,0.00022394530980416824
2014-05-31,9.448999999999882e-05,0.0001353330479917866,0.00012717970424536618
2014-06-30,4.162999999999997e-05,0.00010039429712525264,0.0001242732476488136
2014-07-31,0.00011452999999999927,0.0001614255233309261,0.00013554628070817164
2014-08-31,8.711999999999997e-05,0.00012684200784678873,0.0001102322958739766
